DDC,Title,description
585,King kauri: Tales & traditions of the kauri country of New Zealand,"""Tales and traditions of New Zealand's big tree from Maori times to the present: including early explorers, traders and shipbuilders; timber felling and working; kauri ghost towns and shipwrecks; kauri dams and bush railways; kauri gum and the gumdiggers, fossil forests, and kauri reserves today."" -- Back cover."
585,Growth Dynamics of Conifer Tree Rings Images of Past and Future Environments,"Each tree ring contains an image of the time when the ring formed, projected onto the ring's size, structure, and composition. Tree rings thus are natural archives of past environments, and contain records of past climate. While dendrochronologists have investigated the impact of climate on tree-ring growth by empirical ?statistical methods, this volume presents a process-based model complementing previous approaches. Basic ideas concerning the biology of tree-ring growth and its control by environmental factors are treated, especially for conifers. The use of the model is illustrated by means of several examples from widely differing environments, and possible future directions for model development and application are discussed. The volume provides an improved mechanistic basis for the interpretation of tree rings as records of past climate. It advances process understanding of the large-scale environmental control of wood growth. As forests are the main carbon sink on land, the results are of great importance for all global change studies."
585,The Geobiology and Ecology of Metasequoia,"The plant fossil record provides evidence that the genus Metasequoia was widely distributed and experienced a wide range of climatic and environmental conditions throughout the Northern Hemisphere from the early Late Cretaceous to the Plio-Pleistocene. Today the genus is limited to one species with approximately 5,000 mature individuals growing in the Xiahoe Valley in southeastern China. This book is a distillation of the collective efforts and results of the world ́s Metasequoia specialists and enthusiasts. It is the most up-to-date and comprehensive reference source for the genus and the authors have sought to incorporate obscure, hard-to-get and non-English reference sources. The book reviews what is known about the biology, ecology and physiology of fossil and living Metasequoia, current research directions and problems that remain unresolved. This book presents a definitive overview of fossil and living Metasequoia and was written by sixteen of the world ́s experts on this important genus. Given the reality of increasing human pressure and the inevitability of global change, efforts to conserve this ancient genus are underway."
585,Cycads of Australia,None
585,A research on the pines of Australia,None
585,Was ist Was Regenwald. Grüner Schatz der Erde,None
585,The Giant Sequoias of California,"Excerpt from The Giant Sequoias of CaliforniaHigh in California's Sierra Nevada stand nature's forest masterpieces remnants of once widespread forests that covered a large portion of the Northern Hemisphere. Today but a relatively few of the giant sequoias 1 remain to interpret the past and give promise to the future.Although these forest monarchs have created great interest, aroused much speculation, and resulted in many stories since their earliest discovery, they continue to be among the mysteries and wonders of nature. The human tongue, gifted as it is, has failed to describe adequately their towering majesty and solemn beauty. As individuals, and as members of a forest community, they stand supreme - the largest and perhaps the oldest living things on earth.About the PublisherForgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.comThis book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
585,Kısa &Ouml;yk&uuml;n&uuml;n B&uuml;y&uuml;k Ustaları,None
585,The American colorist; a practical guide to color harmony and color harmony and color identification [!],None
585,Bunny Box,"Bunny has a whole box of toys to keep the little boy entertained, but only one works."
585,"Balsam fir, Abies Balsamea (Linnaeus) Miller; a monographic review","Professors Bakuzis and Hansen, with the assistance of a number of co-authors of individual chapters, present an exhaustive survey of the literature on the balsam fir, providing a coherent picture of the species and its place in nature and forestry practic."
585,Lexikon der Nadelb&auml;ume: Verbreitung - Beschreibung - &Ouml;kologie - Nutzung. Die gro&szlig;e Enzyklop&auml;tie mit &uuml;ber 800 Farbfotos,None
585,"Pinaceae: Drawings and Descriptions of the Genera : Abies, Cedrus, Pseudolarix, Keteleeria, Nothotsuga, Tsuga, Cathaya, Pseudotsuga, Larix and Picea",None
585,Conifers of the New England–Acadian Forest: A Cultural History,"""Why did white pine help spark the American Revolution? How did balsam aid the development of germ theory? What does hemlock have to do with making leather? In Conifers of the New England-Acadian Forest, microbiologist Steve Keating explores how conifers influenced the course of human history, writing in a style that is both scientific and accessible. Keating's study focuses on one of the most forested and wild ecoregions in North America, which extends into New York, New England, and Canada and includes Acadia National Park. Here, spruces, firs, and cedars of the northern boreal forest mix with hemlocks and pines of more temperate climates. This combination helps create the appearance, aroma, and ecology of the region, and the trees' unique botanical traits have been ingeniously utilized by numerous peoples including Iroquois and French explorers, beer brewers, and shipbuilders. Keating concludes with identification guides for the conifers and where they can be found in Acadia National Park""--"
585,See a Pine Tree Grow (See It Grow!),"""Developed by literacy experts for students in kindergarten through grade three, this book introduces how pine trees grow to young readers through leveled text and related photos""--"
585,Ecology and Biogeography of Pinus,"Pinus is a remarkable genus of trees with a very large distribution range in the northern hemisphere. Where they occur, pines usually form the dominant vegetation cover and are extremely important components of ecosystems. They also provide a wide range of products for human use. In many cases exploitation and other human pressures are threatening the survival of natural pine forests, although pines are now also widely grown in commercial plantations, both within and outside their natural range. This book presents a definitive review of pine ecology and biogeography written by forty of the world's leading authorities on this important genus. In the face of increasing human pressure and global climate change, it provides an essential source of reference for all those concerned with the management of natural and planted pine forests."
585,Das Grosse Buch der Deutschen Heere in 20. Jarhundert: Organisationen Und Gliederungen Bewaffnungen - Fahrzeuge Ausrustungen Chronologien Beider Weltkrieg.,None
585,Living Among Giants: Botanical Treasures of a Sequoia Grove,"When most people walk among giant sequoias, they look up, marveling at the sturdy branches and canopy sprawling hundreds of feet overhead. As a naturalist and artist, however, Shirley Spencer likes to look for the less obvious beauty in her surroundings. And in a sequoia grove, that means bringing her curiosity and keen powers of observation to the diverse plant life that thrives among these famous Californian trees. In this appreciation of flora commonly found in a sequoia grove, she introduces us to species such as the delicate California azalea and the showy mountain dogwood, the hardy whiteleaf manzanita and the strikingly crimson snow plant. Each two-page spread features an eye-catching watercolor portrait complemented by detailed descriptions. This curated collection of trees, shrubs, flowers, and spore-bearing plants, makes a welcome keepsake or companion for a stroll among the giants and will have readers spotting botanical treasures at every turn."
585,Sind wir nicht alle Schläfer? Das wahre Wesen des Arabiers (Eichborns schräge Bücher),None
585,Multiscale Seismic Tomography,"This book on multiscale seismic tomography, written by one of the leaders in the field, is suitable for undergraduate and graduate students, researchers, and professionals in Earth and planetary sciences who need to broaden their horizons about seismotectonics, volcanism, and interior structure and dynamics of the Earth and Moon. It describes the state-of-the-art in seismic tomography, with emphasis on the new findings obtained by applying tomographic methods in local, regional, and global scales for understanding the generating mechanism of large and great earthquakes such as the 2011 Tohoku-oki earthquake (Mw 9.0), crustal and upper mantle structure, origin of active arc volcanoes and intraplate volcanoes including hotspots, heterogeneous structure of subduction zones, fate of subducting slabs, origin of mantle plumes, mantle convection, and deep Earth dynamics. The first lunar tomography and its implications for the mechanism of deep moonquakes and lunar evolution are also introduced."
585,Cycad Classification: Concepts and Recommendations,"Presents the classification of approximately 300 species of cycads, and includes contributions from leading researchers from Australia, China, Italy, Mexico, South Africa, Thailand and the USA. The book provides guidelines for the designation of species, species boundaries and species groupings."
585,Le sapin,None
585,Conifers: Morphology and Variation,"This work is based on the author's belief that conifers should be considered in terms of their evolution and variation, conditioned by genetics, the natural environment and man's activities that lead to the development of new types, races, cultivars and hybrids. The book covers over 2150 species, lower taxa, cultivars and hybrids, presented alphabetically by genera from Abies to Widdringtonia. In addition to morphology, anatomical and physiological traits are analysed. Distribution ranges are described for each species, while range maps are provided for over 100 species. Morphological characteristics are illustrated with over 450 drawings and photographs."
585,Gymnosperms of the United States & Canada,"Contains a key for the identification of the gymnosperms of the United States and Canada relying as much as possible on stem, leaf and cone characters. Because gymnosperms are usually evergreen, these characters are generally available throughout the year. Illustrations of species and plant characters are included to help with the identification process."
585,The genus Pinus,None
585,Bristlecone Pines (Wonders of the World),This book describes how bristlecone pines that grow in national and state parks are protected from human threats but are vulnerable to the effects of global warming and pollution and explains that scientists are working to unlock the trees' secret of longevity.
585,Ecophysiology of coniferous forests,"Conifers--pine, fir, and spruce trees--are dominant species in forests around the world. This book focuses on the physiology of conifers and how these physiological systems operate. Special consideration is devoted to the means by which ecophysiological processes influence organismal function and distribution. Chapters focus on the genetics of conifers, their geographic distribution and the factors that influence this distribution, the impact of insect herbivory on ecophysiological parameters, the effects of air pollution, and the potential impact that global climatic changes will have upon co"
585,Animals: Classification And Adaptation,"Our comprehensive, four-part study of animals is sure to captivate student interest. Our unit starts off with a knowledge-based presentation of twenty-six terms necessary for a proper understanding of animals. Then, students learn the important characteristics of the major vertebrate families (groups) - fish, amphibians, reptiles, birds, mammals. Next, students investigate some of the ways that animals have adapted to suit their environments. Finally, students complete a major project where they write a report on an animal. This Animal Science lesson provides a teacher and student section with"
585,A Special Gift,A story about the forest.
585,Der verpasste Fr&uuml;hling: Woran die Arabellion gescheitert ist,None
585,Das Bilderlexikon der Uniformen. Von 1700 bis zur Gegenwart,None
585,Pine Tree (Life Cycles),"Describes the life cycle of the pine tree and explains why pine forests are important to humans, animals, and other plants."
585,Ecology of the Podocarpaceae in tropical forests,None
585,Compression wood in gymnosperms,"Felix qui potuit rerum cognoscere causas. Pub/ius Vergilius Mara Forests have long been one of mankind's most important natural re­ sources and not the least because forests are, if properly managed, re­ newable. They serve us in many different ways, but above all in pro­ viding us with wood, one of the most remarkable and useful of all natural materials. Reaction wood, compression wood in gymnosperms and tension wood in the arboreal angiosperms, serves the function of making it possible for trees to perform movements. In the ancient Ginkgo and in the conifers, the ability to form compression wood is of vital importance to each and every tree. Compression wood plays a crucial role in the regulation of tree form in these gymnosperms, and their arborescent habit probably depends on their ability to develop this tissue. Few forest and plantation trees are devoid of compression wood in their stem, and all of them have it in their branches. Unfortu­ nately, what is necessary and beneficial for the tree in this case is harmful to mankind, for compression wood is a very serious defect in both sawtimber and pulpwood. It is now almost 20 years since the last complete survey of compres­ sion wood was published, namely Arthur H. Westing's excellent review of this subject. My major objective in writing the present book has been to bring together in one single work everything that is currently known about compression wood."
585,"Physical chemistry research for engineering and applied sciences. Volume 2, Polymeric materials and processing","PrefaceInvestigation on the Influence of a Strong Electric Field on the Electrical, Transport and Diffusion Properties of Carbon Nanostructures; S. A. Sudorgin and N. G. LebedevA Study Thermal Stability of Polyurethane Elastomers; I. A. Novakov, M. A. Vaniev, D. V. Medvedev, N. V. Sidorenko, G. V. Medvedev, and D. O. GusevTrends in Aromatic Polyesters; Z. S. Khasbulatova and G. E. ZaikovMicroheterogeneous Titanium Ziegler-Natta Catalysts: 1,3-Diene Polymerization Under Ultrasound Irradiations; V. P. Zakharov, V. Z. Mingaleev, I. D. Zakirova, and E. M. ZakharovaOn Electric Conductivity of Polym"
585,A monograph of Cupressaceae and Sciadopitys,"A Monograph of Cupressaceae and Sciadopitys. All species from these two families are described with information on nomenclature, types, distribution, ecology, conservation, cited specimens, taxonomic notes and distribution maps. Introductory chapters deal with history, morphology and anatomy, phylogeny and evolution, and distribution."
585,Wanted! Mountain Cedars - Dead and Alive,"""Wanted! Mountain Cedars, Dead and Alive tells the story of Mountain Cedar trees that grow in the Texas Hill Country. Over the last 100 years, these trees have been characterized as non-native, water-hogging, grass-killing, toxic, useless species to justify their removal. The result has been a glut of Mountain Cedar tall tales and anti-cedar sentiments. Inside this ambitious, well-researched book, natural resources planner and ecologist Elizabeth McGreevy presents another perspective of these trees, also known as Ashe Junipers or Blueberry Junipers. While digging into Texas Hill Country politics, history, economics, culture, and ecology, McGreevy tracks down the origins of each tall tale to determine what is true, what is false, and what lies somewhere in between. She also explains why people respected Mountain Cedars before the 1900s, and what events led to the trees' downfall and the landscape we see today. Through a series of arguments, this book serves to replace anti-cedar sentiments with a more constructive, less emotional approach to Hill Country land management and a perspective that not all Mountain Cedars are bad.""--Page 4 of cover."
585,Mistletoes of North American conifers,None
585,Western North American Juniperus Communities A Dynamic Vegetation Type,"Juniperus woodlands and savannas in western North America are both extensive and dynamic, occupying approximately 55 million hectares. Various species of Juniperus have been increasing in density and are expanding into associated grasslands, reducing the size of the grasslands. The reason for the Juniperus expansion is highly debated, but seems to be related to high levels of herbivory, changing fire frequency and probably global change phenomena. Western North American Juniperus Communities addresses various aspects of the biology, ecology, and management of Juniperus woodlands and savannas, by synthesizing past, current, and proposed future research. The book includes information on community distribution, composition, and structure; the effects of alterations in ecosystem processes such as modifications in water budgets; and the impacts of humans, herbivory, and fire on the communities. The book will provide professionals with a solid background in Juniperus ecosystems, enabling them to better understand the communities and manage the communities for maximum sustained productivity and diversity. About the Editor: O. W. Van Auken is Professor in the Department of Biology at the University of Texas, San Antonio, Texas, USA."
585,Welwitschia: Paradox of a parched paradise,None
585,The Life Cycle of a Pine Tree (Pebble Plus: Plant Life Cycles),"""Simple text and photographs present the life cycle of a pine tree from seed to adult plant""--Provided by publisher."
585,"The book of evergreens. A practical treatise on the Coniferæ, or cone-bearing plants",None
585,Sonnenwende,None
585,Pteridophytes and Gymnosperms (Families and Genera of Vascular Plants),None
585,"Genetics, genomics, and breeding of conifers","With contributions by internationally reputed researchers in the field, this book presents the implications of the genomic revolution for conifers-promoting a better understanding of the evolution of these organisms as well as new knowledge about the molecular basis of quantitative trait variation. Both of these discoveries play important roles in their domestication. Topics include cytogenetics, patterns of nucleotide diversity, genetic mapping, integration of molecular markers in breeding, transcriptomics, advances in proteomics and metabolomics in gymnosperms, and economic importance./P"
585,Conifers,"Conifers are one of the world's most important resources of timber. If managed wisely and used sustainably, these resources will provide wood for a multitude of purposes, virtually indefinitely. Additional products include resins and their derivatives, and even medicinal extracts--for example taxol now used in the treatment of cancer. Conifers occur on all continents except Antarctica. Of the 630 species, 355 are listed as of conservation concern, with 200, or 25 of species, threatened with extinction. Although exploitation of these resources is as old as civilization, this century has seen a dramatic increase in the exploitation of timber resources. This action plan assess conifer diversity and its threats. It is unique among IUCN's Plant Action Plans so far published, in that it gives the complete global red list of conifers using the 1994 IUCN Red List Categories and criteria. Data is analyzed to identify ""conifer hot spots"", where conservation should be a priority, and a short-list of threatened species is prioritized."
585,Los pinos mexicanos,None
585,Die Upanischaden : eine interkulturelle Perspektive,None
585,Changes of atmospheric chemistry and effects on forest ecosystems : a roof experiment without a roof,"This volume summarises the result of an interdisciplinary research programme entitled `Rehabilitation of the Atmosphere of the New States of Germany - Effects on Terrestrial Ecosystems'. Before the unification of Germany, emission loads of SO2 and dust particles were up to 18-fold higher in East than in West Germany. However, emission rates have decreased significantly since reunification in 1990, due to the breakdown of a large number of industrial and particularly lignite- fired powerplants and the implementation of clean air technologies. In order to study the effects of these dramatic changes in atmospheric chemistry on terrestrial ecosystems, comprehensive field studies were conducted in pine forest ecosystems along an historic gradient of atmospheric deposition rates in the northeastern lowlands of Germany. The fast and dramatic reduction of dust particle and SO2 emissions offers a unique opportunity to test the role of SO2 and alkaline particle deposition with regard to changes or damage to forest ecosystems and whether the forest stands return to a state of resilience. In this respect, this ecosystem experiment can be looked upon as a roof experiment without a roof."
585,"Red de parcelas de introducción de especies del IFIE-INIA : (1966-1983): Distribución natural, Ecología, Selvicultura y Producción de 42 especies de coníferas",None
585,Naturf&uuml;hrer f&uuml;r Kinder. B&auml;ume bestimmen. ( Ab 10 J.).,None
585,Die Erben der Revolution: Was bleibt vom Arabischen Frühling?,"Zehn Jahre Arabischer Frühling: Gibt es noch Hoffnung im Nahen Osten?2010/11 elektrisieren die Aufstände der arabischen Jugend die Welt, Demokratie und Freiheit scheinen zum Greifen nah.Zehn Jahre später ist die Bilanz ernüchternd: Die Region wird durch ständige Konflikte erschüttert und kommt nicht mehr zur Ruhe."
585,Ancient grace : inside the cedar sanctuary of Yakushima Island,None
585,Ecology and decline of red spruce in the eastern United States,"In the early 1980s there were several published reports of recent, unexplained increases in mortality of red spruce in the Adirondack Mountains and the northern Appalachian Mountains of the eastern United States. These reports coincided with documentation of reductions in radial growth of several species of pine in the southeastern United States, and with the severe, rapid, and widespread decline of Norway spruce, silver fir, and some hardwoods in central Europe. In all of these instances, atmospheric deposition was hypothesized as the cause of the decline. (Throughout this volume, we use the term ""decline"" to refer to a loosely synchronized regional-scale deterioration of tree health which is brought about by a combination of stress factors. These may be biotic or abiotic in nature, and the combinations may differ from site to site. ) Heated public debate about the causes and possible cures for these forest declines ensued. Through the course of this debate, it became clear that information about forest health and air pollution effects on forests was inadequate to meet policymakers' needs. Ecology and Decline of Red Spruce in the Eastern United States addresses that gap for eastern spruce­ fir forests and represents the culmination of a great deal of research conducted in recent years. The focus is on red spruce because the decline of red spruce was both dramatic and inexplicable and because of the great amount of information gathered on red spruce."
585,Conifer cold hardiness,"Conifer Cold Hardiness provides an up-to-date synthesis by leading scientists in the study of the major physiological and environmental factors regulating cold hardiness of conifer tree species. This state-of-the-art reference comprehensively explains current understanding of conifer cold hardiness ranging from the gene to the globe and from the highly applied to the very basic. Topics addressed encompass cold hardiness from the perspectives of ecology, ecophysiology, acclimation and deacclimation, seedling production and reforestation, the impacts of biotic and abiotic factors, and methods for studying and analyzing cold hardiness. The content is relevant to geneticists, ecologists, stress physiologists, environmental and global change scientists, pathologists, advanced nursery and silvicultural practitioners, and graduate students involved in plant biology, plant physiology, horticulture and forestry with an interest in cold hardiness."
585,"Totara : establishment, growth, and management",None
585,Repression und Rebellion,"This book examines the socio-political landscape of the Arab world a decade after the Arab Spring, highlighting the interplay between repression and rebellion. It explores the failures of autocratic regimes to address systemic issues such as poverty, inequality, and corruption, which continue to fuel unrest and social movements across the region. The author critiques the role of European and American policies in perpetuating instability and argues for a deeper understanding of the complex realities beyond simplistic cultural or religious explanations. Through a mix of analytical insights and personal narratives, the book offers a comprehensive look at the ongoing struggles for change, the rise of resistance movements, and the enduring challenges faced by citizens in Arab countries. Intended for readers interested in Middle Eastern politics, social justice, and international relations, this work provides a nuanced perspective on the dynamics shaping the region's future."
585,Coníferas de Aguascalientes,None
585,Bristlecone Pines Are Ancient! (World's Weirdest Plants),"One of the oldest trees on our planet is named Methuselah. It's almost 5,000 years old, and it's a bristlecone pine tree. This book draws readers into the ancient world through the life cycle of the bristlecone pine tree. Its main features, habitat, and more are described in intriguing detail, including how it can live such a long time. Full-color photographs and fact boxes augment the main science content with fun facts and beautiful images of the majestic bristlecone pine"
585,"The voyage of the ""Vivian"" to the North pole and beyond",None
585,California's Redwood Forest,"Explore the past, present, and future of California's Redwood Forest. Beautiful photos, fact-filled text, and engaging infographics help readers learn all about this natural wonder and how to protect it long into the future."
585,Las coníferas de La Malinche y algunas de sus asociaciones vegetales,None
585,Climbing Redwood Giants [video],"These giant trees stretch more than 300 feet above the ground, with hidden gardens and mysterious predators thriving within their canopy. Obsessive redwood climber Steve Sillett of Humboldt State University investigates their monster crowns, tallying biological material and discovering new record-breaking trees, while escaping falling branches and crashing trees in the process. Explorer-in-Residence Mike Fay charts the redwood range."
585,Redwood (Story Behind the Scenery),None
585,"Proceedings of the Symposium on Giant Sequoias: Their Place in the Ecosystem and Society : June 23-25, 1992, Visalia, California",None
585,Look At a Pine Tree,"Identify the different parts of a pine tree, including the roots, trunk, branches, and seeds."
585,"Ginkgo biloba, l'arbre qui a vaincu le temps",None
585,"Brief history of the gymnosperms : classification, biodiversity, phytogeography and ecology",None
585,The biology of the cycads,"Thoroughly referenced and generously illustrated, this book discusses all aspects of cycadology. A small group of ancient palmlike seed plants noted for their beautiful foliage and often brightly colored cones and seeds, cycads are believed to have been among the first seed-bearing plants. Seed bearing was the basis for their worldwide dominance from about 300 million years ago to about 70 million years ago, when today's familiar flowering plants gained ascendancy. In recent years, interest in cycads has increased, partly as a result of the need for a more complete identification of the range of toxic and carcinogenic substances these plants produce and partly because of the recognition that some compounds from cycads may prove valuable in biomedical research.Many cycads have recently been identified as endangered species, including some that seem to have survived virtually unchanged since the Mesozoic era. Cycads have a specific importance, now at risk of being lost forever, for the information they offer on the origins and evolution of seed plants.Knut J. Norstog and Trevor J. Nicholls discuss cycad anatomy, reproduction, physiology, and growth. They also focus on population biology and the fossil cycadophytes, as well as genera and species from both the Old World and the New World. The Biology of the Cycads is illustrated with numerous maps, diagrams, and drawings, as well as more than 350 photographs, in black and white and in color."
585,Das neue Weltbild des Physikers Burkhard Heim : Unsterblich in der 6-Dimensionalen Welt,"Heim vollendet Einsteins Ansa?tze zu einer einheitlichen Feldtheorie. Er geometrisiert nicht nur das Gravitationsfeld, sondern sa?mtliche physikalischen Felder. In Heims Theorie lassen sich alle Elementarteilchen als dynamische, quantisierte geometrische Strukturen angeben. Die Massen der Elementarteilchen werden sehr genau wiedergegeben, was bisher weder die String, noch die Loop-Quanten-Theorie ko?nnen! Ein Urknall findet im kosmologischen Modell Heims nicht statt. Der Kosmos entwickelte sich nach Heim sehr, sehr lange nur als ein leerer Raum als reine quantisierte Geometrie. Durch die Einfu?hru"
585,Soft Computing in der Bioinformatik: Eine grundlegende Einführung und Übersicht (eXamen.press) (German Edition),"Der Begriff ""Soft Computing"" bezeichnet ein zunehmend an Bedeutung gewinnendes Thema. Dahinter verbergen sich Methoden wie Neuronale Netze, Fuzzy-Logik, Maschinelles Lernen, evolutionäre Algorithmen und naturanaloge Algorithmen. Das Gemeinsame dieser Verfahren ist ihr Potenzial im Umgang mit komplexen und vage formulierten Datenmengen. Alle wichtigen Themen des Soft Computing werden behandelt und mit ihren zahlreichen Anwendungen in der Bioinformatik verknüpft, wie beispielsweise Sequenzanalyse, Strukturvorhersage, Genexpressionsanalyse, Systembiologie und Moleküldesign. Insgesamt erhält der Leser anhand einer formal ausgearbeiteten Darstellung einen fundierten Überblick über das Gesamtgebiet. Im Anhang wird zudem eine nützliche Einführung in das Programmpaket ""Matlab"" gegeben. Das Buch eignet sich für alle an Soft Computing und Bioinformatik interessierten Leser, die bereits mit den Grundlagen der Mathematik und Informatik vertraut sind."
585,Deutsche geistliche Dichtung des 11. und 12. Jahrhunderts,None
585,"A manual of the North American gymnosperms, exclusive of the cycadales but together with certain exotic species","Excerpt from A Manual of the North American Gymnosperms: Exclusive of the Cycadales but Together With Certain Exotic SpeciesIn determining the particular nature of the material to be dealt with in the prosecution of these studies several considerations of fundamental importance were kept in mind, among the more prominent of which we may consider the following.About the PublisherForgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.comThis book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
585,Tall : en tallrik biologisk m&copy;&AElig;ngfald,"Tallen är ett av Sveriges karaktärsträd och finns över hela landet i ren tallskog, barrblandskog eller som enstaka solitärer i landskapet. Barrskogar med tall och gran är urbilden av den trolska svenska skogen, mjuk av mossa och lavar, full av bär och svamp och myllrande av synligt och osynligt liv. Denna bok beskriver en del av de organismer som är knutna till tallens olika åldrar"
585,T&uuml;rkischsprachige Liebeslyrik in griechisch-osmanischen Liedanthologien des 19. Jahrhunderts,"Die Reihe SSGKT wurde 1980 vom ungarischen Turkologen György Hazai im Klaus Schwarz Verlag gegründet und widmet sich der Sprache, Kultur und Geschichte der Turkvölker. Geographisch nehmen die einzelnen Bände sowohl Zentral-, Nord-, West- und Ostasien als auch Teile Europas in den Blick. Dabei wird der zeitliche Bogen von den ersten Zeugnissen im 6. Jahrhundert bis in Moderne und Gegenwart gespannt."
585,Quellen der Weisheit Band 5: Upanishaden.,None
586,Plants That Never Ever Bloom,"Brief rhyming text and illustrations present a variety of plants that do not flower but propagate by means of spores, seeds, and cones."
586,"Non-Flowering Plants, a Guide to Ferns, Mosses, Lichens, Mushrooms And Other Plants","A guide to plants which reproduce without bearing flowers, including a general introduction and suggested activities. Divided by type of plant: algae, fungi, lichens, mosses, liverworts, ferns, and gymnosperms."
586,Mosses Lichens & Ferns of Northwest North America,"This book brings the small yet beautiful world of mosses, liverworts, lichens and ferns to those interested in the fascinating world of our Northwest nature. Covering the region from southern Oregon to Alaska and from the Pacific Ocean to Montana and Saskatchewan, this guide features: * Over 370 of the most common species enhanced with photos * Hundreds of additional similar species described * The major vegetation zones in northwestern North America * Habitat descriptions and distribution maps * Systematic keys to the species in each section * Horsetails and clubmosses, as well as mosses, liverworts, lichens and ferns."
586,Oxford Book of Flowerless Plants,None
586,"Ferns, Mosses & Lichens of Britain & Northern and Central Europe (Collins Photo Guide)","This guide covers over 750 species, concentrating on those most likely to be encountered and identifiable without the use of a microscope. It includes 655 colour photographs with detailed botanical keys to aid identification."
586,"The How and Why Wonder Book of Mushrooms, Ferns, and Mosses",None
586,Map It! Jr. Waterways,"Are you ready to discover waterways? Let's go! The more you see, the more you'll know! Designed to introduce simple concepts about maps and United States geography, Map It! Jr. series helps curious toddlers discover the world around them."
586,Plants Without Seeds (New True Books: Nature),"Examines the characteristics of simple plants that do not have seeds, including algae, fungi, lichen, mosses, and ferns, with a brief look at bacteria."
586,Handbook on Ferns,None
586,Cryptogamic Botany Volume II Bryophytes and Pteridophytes,None
586,"Plants without leaves; lichens, fungi, mosses, liverworts, slime-molds, algae, horsetails",None
586,The wondrous world of seedless plants,"Describes the characteristics and life cycles of a number of plants which have no flowers or seeds: algae, fungi, lichens, liverworts, mosses, ferns, and others."
586,"The forest carpet : New Zealand's little-noticed forest plants : mosses, lichens, liverworts, hornworts, fork-ferns, and lycopods",None
586,Der Spazierg&auml;nger von Aleppo,"Niroz Malek lebt in Aleppo. Trotz allem. Und er schreibt davon, wie es ist, trotz allem in Aleppo zu leben. Das Ergebnis sind kurze Texte, Miniaturen nicht nur über den Alltag in einer Stadt, auf die Bomben fallen, sondern auch Träume, Phantasien, Texte zu Musik und Literatur, Erinnerungen an gestorbene Freunde und Weggefährten. 55 Miniaturen sind in diesem Buch versammelt, die meisten hat Niroz Malek zuerst auf Facebook veröffentlicht, bis heute schreibt er dort in unregelmäßigen Abständen sehr kurze Texte. An eine Publikation in Syrien war und ist nicht zu denken. Niroz Malek ist alles andere als ein Reporter des Schreckens, er ist der Intellektuelle, der Schriftsteller, dessen Welt Jahrhunderte an Kultur umfaßt. In dieser Welt lebt er, mit seinen Büchern, Bildern und Schallplatten, und diese Welt kann und will er nicht verlassen. Er streift durch Aleppo, durch die Trümmer und Ruinen, umgeht Straßensperren, versucht vergeblich, einen Soldaten daran zu hindern, einen Jungen mit Down-Syndrom zu erschießen, bloß weil das Kind nicht erfaßt, daß es stehenbleiben soll. Er liest die Namen der Getöteten an den Hauswänden, während er in sein Stammcafé geht, um seinem Alltag einen Anschein von Normalität zu geben. Und er schreibt, weil ihn das am Leben hält. Neben all dem geschilderten Elend ist dieses Buch gleichzeitig auch ein Zeugnis für die Kraft der Kultur, die hilft, auch in der schlimmsten Barbarei die menschliche Würde zu bewahren."
586,Irak - Chronik eines gewollten Krieges,"Der amerikanische Angriff auf den Irak hat eine lange Vorgeschichte - der deutsche UNO-Diplomat Hans von Sponeck spricht von einer 'Achse der Falschinformation'. Stichhaltige Beweise für die angeblich vom Irak ausgehende Gefahr oder glaubwürdige Gründe für einen Krieg, der Zehntausende von zivilen Opfern fordert und eine ganze Region destabilisiert, hat die US-Regierung nie vorgelegt. Stattdessen wird mit Hilfe der Medien ein 'Psychokrieg' geführt und mit einer Vielzahl von Manipulationen der Militärschlag vorbereitet, der schon lange vor dem 11. September 2001 beschlossene Sache war. Der Sicherheitsrat der Vereinten Nationen hat dabei eine beklagenswerte Rolle gespielt - angefangen bei der gescheiterten, aber bis zuletzt beibehaltenen Sanktionspolitik gegen den Irak. Von Sponeck war im Jahr 2000 von seinem Posten als Leiter des humanitären Programms der UNO in Bagdad zurückgetreten, weil er den Völkerrechtsbruch durch die UN-Sanktionen nicht länger mittragen wollte. Im Gespräch mit Andreas Zumach belegt er im Detail, wie in der Irak-Politik mit 'organisierten Lügen' gearbeitet wurde - und wie der UNO-Sicherheitsrat durch Vernachlässigung seiner Aufsichtspflicht zunehmend für die menschliche Katastrophe im Irak verantwortlich wurde. Auch die europäische und deutsche Außenpolitik hat dabei versagt."
