DDC,Title,description
374,Learning From Our Lives : Using Educational Biographies with Adults,"""This book is refreshingly personal and studded with insightfulcase study examples. It is a timely and major contribution to theliterature of adult education."" --Jack Mezirow, professor emeritus, Adult and Continuing Education,Teachers College, Columbia University ""A brilliant tribute to the value of teachers intentionally guidingstudents to sharpen what I believe Howard Gardner has namedintrapersonal intelligence."" --Margaret Holt, assistant professor, University of Georgia,Athens ""A valuable contribution to the growing dialogue centering aroundnarrative approaches to education, autobiographical learning, andways in which autobiographical activities stimulate personal growthand transformative learning."" --Marsha Rossiter, associate director, Division of ContinuingEducation and Extension, University of Wisconsin, Oshkosh This is the first professional guide to using educational biographywith adult learners. It offers engaging anecdotes and narratives,insightful interpretations and analyses, and numerous examples ofdifferent biographical approaches. Written for practitioners whoconduct adult educational programs in formal or informal settings,this book can help teachers, trainers, career counselors, and humanresource professionals to empower learners in assuming greaterresponsibility for their education and development. Pierre Dominicedraws valuable lessons from his work with educational biography todescribe the multiple ways in which adults think and learn. Hisexplorations help educators to stay focused on learning and notjust teaching."
374,Wie wir lieben: Vom Ende der Monogamie,None
374,Lerntechniken für Erwachsene,None
374,Faith & Joy,"The memoirs of a priest revolutionary.""Hope is necessary in our lives. Without hope, commitment is absent. It would not make sense to work for change in society if I did not believe that change is possible. We have lost some battles but I believe that our cause is invincible because it is the cause of justice, the cause of love.""Fernando Cardenal, a Nicaraguan Jesuit priest, oversaw a national literacy campaign and served as Minister of Education in the revolutionary Sandinista government. The Sandinista revolution was unusual for the wide participation of Christians, including priests, in the struggle. However, the role of priest in the revolutionary government (including Ernesto Cardenal, Fernando's brother, a famous poet), was a source of bitter controversy with the Vatican. When he declined to resign his government post (judging that it would be ""a grave sin if I were to abandon my priestly option for the poor""), Cardenal was suspended from the priesthood and expelled from the Society of Jesus. In later years, following the Sandinista era, he was readmitted - the first case of a Jesuit expelled and readmitted int he history of the Society.In this memoir Candenal describes how his Jesuit vocation led to his commitment to the poor, his decision to join the resistance to the Somoza dictatorship, and his dedication to the Sandinista cause. The same values later led him to break with the Sandinista's, when he became disillusioned by the corruption of some party leaders. His moving and inspiring story relates the journey of a priest who consistently followed his faith"
374,The design of education,"In this revised second edition, Houle offers an up-to-date blueprint for planning, setting up, and evaluating adult education programs of any size--along with specific guidance that shows educators how to use his model to implement the type of program best suited to their needs and the needs of their learners."
374,Making of an Adult Educator: An Autobiographical Journey (Jossey Bass Higher and Adult Education Series),Malcolm S. Knowles tells the story of his professional career--and provides a personal inside look at how the field of adult education has developed over the last five decades.
374,"Educating from Marx: Race, Gender, and Learning (Marxism and Education)","Educators have been working to develop an important body of literature on neo-liberalism, capitalism, and imperialism. This combines original empirical studies with literature review from critical adult education and feminist theory to examine the theories, and practices of adult education from a Marxist-Feminist perspective."
374,The 2nd International Workshop on Learning Technology for Education in Cloud,"Proceedings from the 2013 LTEC conference in Kaohsiung, Taiwan. The papers examine diverse aspects of Learning Technology for Education in Cloud environments, including social, technical and infrastructure implications. Also addressed is the question of how cloud computing can be used to design applications to support real time on demand learning using technologies. The workshop proceedings provide opportunities for delegates to discuss the latest research in TEL (Technology Enhanced Learning) and its impacts for learners and institutions, using cloud technologies."
374,Learning to Teach Adults: An Introduction,"Learning to Teach Adults is an indispensable guide for anyone who teaches, or is planning to teach adults. This comprehensive yet light-hearted book gives sensible advice on the business of teaching and training, and is relevant for any subject taught, be it archery or zoology. Writing with passion and humour, the author provides helpful tips, ideas and practical examples throughout. Topics include: adult learners and learning styles; teaching methods and techniques; course and lesson planning; student motivation and participation; dealing with awkward situations. Fully updated the new edition includes vital new sections on assessment, teaching students with learning difficulties and the impact of new technologies on teaching and learning. This engaging and accessible book is essential reading for anyone teaching adults for the first time. It is also a useful reminder of good practice for experienced teachers and trainers and a helpful refresher for anyone returning to teaching after a career break."
374,From Entitlement to Engagement: Affirming Millennial Students' Egos in the Higher Education Classroom,"This volume addresses theories and practices surrounding the entitled, self-absorbed students called Millennials. Stereotypical Millennials are often addicted to gadgets, demand service more than education, and hold narrow perspectives about themselves and those around them; when seen through this lens, Millennial students can understandably frustrate the most dedicated of professors. The contributors show how new and better educational outcomes can emerge if professors reconsider Millennials. First and foremost, many of these students simply don't fit their stereotype. Beyond that, t"
374,In Defense of the Lifeworld: Critical Perspectives on Adult Learning,"Offers a radical rethinking of the meaning of work and learning in all domains of adult life: a ""best of adult education"" reader."
374,MIT: An Architectural Tour (The Campus Guide),"The Massachusetts Institute of Technology (MIT) was founded in 1861 as the cornerstone of Copley Square in Boston's Back Bay, then the center of a progressive, proto-globalist Brahmin culture committed to intellectual modernism and educational innovation. MIT founder William Barton Rogers's radical vision to teach by ""mind and hand"" was immediately successful. In 1916 MIT, growing by leaps and bounds, moved its campus to the nearby Charles River Basin in Cambridge, where it now stretches along the shore overlooking the Back Bay. MIT: The Campus Guide presents the history of the Institute's founding and its two campuses. Today, the campus is studded with buildings designed by noted architects such as William Welles Bosworth, Alvar Aalto, Eero Saarinen, I. M. Pei, Steven Holl, Charles Correa, J. Meejin Yoon, Frank Gehry, and Fumihiko Maki, among others. Alongside the architecture is a distinguished array of public art including works by Picasso, Henry Moore, Alexander Calder, Louise Nevelson, Frank Stella, Sol LeWitt, and Jaume Plensa."
374,"How to study : being the letter of St. Thomas Aquinas to Brother John, De modo studendi",None
374,Sex@mour,"Internet a boulevers le paysage des rencontres amoureuses. L'affaiblissement des interdits lib re les d sirs et nombre de rencontres se concluent rapidement au lit. Il n'y a pas de mal se faire du bien philosophent les amants d'un soir. La sexualit s'est banalis e au point de devenir une sorte de nouveau loisir. Cela revient m me moins cher qu'une place de cin ma , avance un radin de la Toile. Le sexe pourrait-il vraiment tre un loisir comme les autres ? L'enqu te de Jean-Claude Kaufmann montre que les discussions sont vives sur ce point. Comment combiner sexe et sentiment, plaisir de l'instant et engagement durable ? L'amour pose de nouvelles questions, bien difficiles r soudre. Les femmes en particulier sont au coeur du cyclone. Incit es de tous c t s jouir sans entraves, elles naviguent entre attirance pour les pires bad boys et condamnation des attitudes masculines. Les r gles du jeu ont soudainement chang . Ce livre donne quelques cl s essentielles du monde amoureux d'aujourd'hui."
374,College Degrees by Mail,"Fully revised for 1999, this reference book to long-distance learning includes updated internet information, a list of America's top 100 distance-learning colleges, and guidelines for evaluation courses and avoiding the financial and other pitfalls that may come your way."
374,"Zwillinge!: Gut durch Schwangerschaft, Geburt und erstes Lebensjahr",None
374,"A new deal for workers' education : the workers' service program, 1933-1942",None
374,Technology and Innovation in Adult Learning,"This text introduces educators and students to the intersection of adult learning and the growing technological revolution. Written by an internationally recognized expert in the field, this book explores the theory, research, and practice driving innovation in both adult learning and learning technology, and illuminates a powerful approach to recognize and leverage these opportunities. Building on current trends and research in technology and its use, each chapter illustrates the need, opportunities, and examples of current and future technologies that scaffold adult learning, and provides comprehensive coverage of both current and emerging challenges."
374,Living Adult Education: Freire in Scotland,"The Adult Learning Project in Edinburgh, affectionately known as ALP, is a sustained experiment in applying the principles of the Brazilian educator, Paulo Freire, in a European post-industrial urban environment. Because this book explains so sensitively the theory and rationale of Freirean education, and describes so carefully the Freirean process at work in a Scottish setting, it will hearten and inspire all those who fear the iron hold of mechanistic and passive approaches to learning. Lalage Bown From 1979 to 2011, ALP has written a new chapter in the history of popular education, locally and globally, honouring the brilliance of the �onelie begetter of this approach, Paulo Freire, whose writings have inspired us all. Colin and Gerri Kirkwood The fundamental concern in all of Paulo Freires work is to assert the possibility and potential of human agency, by challenging the passivity and fatalism of ordinary people, intervening purposefully in their lives and enabling them to lever themselves out of immersion in the culture of silence. Through its pedagogy and curriculum, ALP has made a significant contribution to enabling the often marginalized voices of Scottish communities to be heard. For educators the world over who share similar aims and values, the experience of ALP is insightful, instructive and inspirational. Jim Crowther and Ian Martin The period since 1990 has been momentous in the life of ALP, in the sense that ordinary people became involved in an extraordinary political process which changed the life of Scotland forever. Vernon Galloway, Stan Reeves and Nancy Somerville This book will be of interest to educationalists, social scientists and psychologists throughout the world, and in particular to practitioners, students, teachers and promoters of schooling, adult, further and higher education, community development, practical and liberation theology, health and wellbeing, and counseling and psychotherapy."
374,Der Lilith-Komplex: Die dunklen Seiten der M&uuml;tterlichkeit,None
374,"Deleuze and Lifelong Learning: Creativity, Events and Ethics","This book examines Gilles Deleuze's ideas about creativity in the context of lifelong learning, offering an original take on this important contemporary topic using cinematic parallels. Discussing Deleuze's difficult notion of 'counter-actualization' as a form of creative practice, it draws practical consequences for those across a diverse sector."
374,Principles and Practices of Assessment: A guide for assessors in the FE and skills sector (Further Education and Skills),"This is a core text for anyone training to be (or working as) an assessor in the further education and skills sector. It has all the information you need to work towards the assessment units for qualifications such as: the Award, Certificate and Diploma in Education and Training, or the assessment units of the Learning and Development (TAQA) qualification.The book takes you through all the information you need to know, opening up the topic for learning in a really accessible way. Interactive activities are included throughout, and real examples of assessment in practice are included. The book also includes examples of completed assessment documents. It is a comprehensive text, covering: principles of assessment planning for assessment types and methods of assessment assessment practice giving feedback recording progress and achievement quality assurance evaluation This third edition has been updated to bring the book in-line with all qualifications that include assessing learning. This is your guide to understanding how to use assessment effectively in your teaching and assessing role."
374,Pedagogies for Student-Centered Learning: Online and On-Ground (Seminarium Elements),"What comes to mind when you hear student-centered learning? Do you immediately see a classroom without a teacher? Do you see students teaching other students? How do you know which pedagogies to use when designing the best learning environment? The question of determining what pedagogies to use within the classroom (on-ground or virtual) can often plague teachers given today's student. This book will help you to identify the difference between teacher-centered and student-centered learning and the various pedagogies commonly associated with each. This book will draw upon the research and experience of three different educators and their pedagogical variations and uses within the classroom and online. Crumly's synopsis of student-centered learning and suggested action is followed by a collaborative dialogue with Pamela Dietz and Sarah d'Angelo. Dietz and d'Angelo provide practical commentary regarding the successful implementation of Crumly's proposed approaches. As a group, Crumly, Dietz, and d'Angelo create a text that extends pedagogical innovation in inspiring but practical ways."
374,The adult&#039;s learning projects : a fresh approach to theory and practice in adult learning,None
374,Reading Group Choices: Selections For Lively Book Discussions (2006 - 12th annual),"A list of fiction and non-fiction books with summaries, author biographies, and topics to consider."
374,A Complete Guide to the Level 4 Certificate in Education and Training (Further Education),"A fully revised and updated third� edition of the complete guide to the new Level 4 Certificate in Education and Training, suitable for use with any awarding organisation."
374,"África Ensinando a Gente, A",None
374,The Political Economy of Adult Education and Development (Global Perspectives on Adult Education and Training),"In the formerly colonial world, the discourse of development has established an almost unquestioned intellectual and political dominance. Adult educators, their purposes and their programmes, are inevitably deeply shaped by this fact. Frank Youngman believes that adult educators need to have an understanding of the various different theories of development, and how different development strategies and biases impact on their own work. The purpose of his book is to provide a theory of applied political economy to explain the interface between society and adult education in developing countries.The author's own approach is broadly influenced by the Marxist tradition, but one that seeks to transcend many of the limitations and rigidities often prevalent in the past. He introduces adult educators to the main competing theories of development - the modernisation, dependency, neo-liberal and various alternative approaches. He then demonstrates the power of his analytical tools by examining a variety of specific issues affecting adult education. These include the impact of foreign aid, social inequalities (notably class, gender and ethnic inequalities), and the relationship between state and civil society in peripheral capitalist societies.The book draws on a wealth of empirical information and case studies from various parts of the world, but with particular attention to the country which the author knows best, Botswana. Its signal contribution is its elaboration of a theory of the political economy of adult education in the context of development and its demonstration of the applicability of this theoretical framework, including its usefulness in generating appropriate research agendas."
374,Managing Further Education: Learning Enterprise (Centre for Educational Leadership & Management),"This text explores the experiences of leaders and managers in further education, providing a valuable resource of practical ideas. It focuses on a different aspect of management in each chapter."
374,Women Information Technology and Scholarship: Colloquium Center Advanced Study,None
374,Learning in social action : a contribution to understanding informal education,"This book seeks to increase our understanding of those non-educational contexts and informal circumstances in which people learn. Adult educators, Professor Foley argues, ought not to neglect the importance of the incidental learning which can take place, in particular, when people become involved in voluntary organisations, social struggles, and political activity of every kind.In developing the argument that such involvement can provide extraordinarily powerful learning opportunities, he uses case studies from the United States of America, Australia as well as Third World countries - Brazil and Zimbabwe - and embracing very diverse environmental, women's, worker and political struggles. He is particularly interested in how involvement in social action can help people to unlearn dominant, oppressive ideologies and discourses and learn instead oppositional, liberatory ones, even if such processes of emancipatory learning are inevitably complex and contradictory. He relates these processes of informal learning in contested contexts to current thinking in adult education and points the way to a somewhat different, and more radical, agenda in adult education theory and practice.For adult educators, community workers and others working with socially engaged citizens, the insights and lessons of this book ought to be especially useful as they try to develop their own practice in such contexts."
374,"From Teaching to Mentoring: Principles and Practice, Dialogue and Life in Adult Education","What is mentoring? What makes a teacher a mentor?From Teaching to Mentoring is an argument for the power, practicality and the basic good of a simple educational idea. The authors advocate a sound, comprehensive and lifelong education, shifting the emphasis of the learning process to the needs of the student. Whilst heeding traditional criteria of educational excellence, they ask for profound educational and political transformations:* Teachers become collaborative inquirers with their students* Students become skilled and lifelong independent learners* Academic instit"
374,Something In My Mind Besides the Everyday: Women and Literacy,"This book grew out of a belief that the omission of studies about women and literacy is a crucial mistake. If we are to challenge the myths of illiteracy, we need studies that start from the standpoint of the women who are labeled ""illiterate"" or ""silent."" We need to listen to women's accounts of their own lives. ""I'm even feeling better, just learning, having something else in my mind besides the everyday."" - Judy ""I think it's probably pretty strange to anyone that doesn't realize the kind of a life that a battered woman lives...I made it my little mini war trying to win battle after battle to get my own little place, my own little piece of myself...I want to work...I want to work at something that I can enjoy getting up in the morning, where I think I'm accomplishing something, where I can get paid a reasonable amount to live on...I'm asking for the moon and the stars and everything else."" - Alice"
374,Learning for Life: The Foundations of Lifelong Learning,"Working within the spirit of David Blunkett's visionary foreword to The learning age: A new renaissance for Britain, David H. Hargreaves' radical analysis challenges the myth that lifelong learning can or should be separated - in any sense - from school education. It asks the critical question: what changes in thinking, policy and practice are needed for the culture and process of lifelong learning, as visualised by David Blunkett, to become a reality?"
374,Illiteracy in America (Ideas in Conflict Series),"A collection of essays presenting a variety of, often conflicting viewpoints concerning the problem of illiteracy and what can be done about it."
374,Becoming a Professional Tutor in the Lifelong Learning Sector (Achieving QTLS Series),"An approachable and encouraging guide for trainee teachers on essential aspects of professionalism, values and ethics within the Lifelong Learning Sector."
374,Equality and Diversity in the Lifelong Learning Sector (Further Education and Skills),"Written for students of the Certificate and Diploma in Teaching in the Lifelong Learning Sector (CTLLS and DTLLS), this title is a comprehensive course book for the popular optional unit Equality and Diversity in the Lifelong Learning Sector. It is relevant for all students, whatever their awarding organization and whether they are taking the unit at Level 3 or Level 4. All chapters are linked to the QTLS standards and provide comprehensive coverage, closely following the content of the unit, while examples and activities are included to ehnache learning. This Second Edition now includes ′extension activities′ specifically for Level 4 students and has been updated following the Equality Act 2010. This title will help anyone teaching in a variety of lifelong learning settings and can also be used when providing in-service CPD training for staff. ?Ann Gravells is leading a CPD Day on 22nd June in London. The event will focus on Raising quality and improving practice in the FE and Skills sector and is a rare opportunity to learn from leading experts. There will only be a limited number of seats available, so book your place here to avoid disappointment."
374,The Oxford Handbook of Lifelong Learning,"This second edition of the Handbook provides a comprehensive examination of lifelong learning. With 38 chapters (12 new and 23 updated), the approach is interdisciplinary, spanning human resources development, adult learning (educational perspective), psychology, career and vocational learning, management and executive development, cultural anthropology, the humanities, and gerontology. It covers trends that contribute to the need for continuous learning, considers psychological characteristics that relate to the drive to learn and the personal and professional value of learning throughout life, reviews existing theory and research on adult learning, describes training methods and learning technologies for instructional design, and explores current and future challenges to support continuous learning."
374,Awakening the Will: Principles and Processes in Adult Learning,"How do adults learn? What is the task of the educator in adult education? What can adults do to take charge of their learning process? Learning means change and transformation. Coenraad van Houten tells us that, in order to learn, we must first awaken the will. True adult education, he says, enables our spiritual I to accomplish this. He describes the forms in which learning can be meaningfully structured and offers advice and ideas to help overcome specific learning blocks. This book regards the business of adult education as a full profession, and it provides a theoretical and practical basis for its real goal - awakening the will."
374,Bears' Guide to the Best Computer Degrees by Distance Learning,"This Bears' Guide maps the most direct route to the top-dollar salaries of the high-tech elites, showing you how to earn a fully accredited undergraduate or graduate high-tech degree without setting foot on a college campus."
374,The Costs and Economics of Open and Distance Learning,"Dissecting in detail the arguments underlying the costs and economics of open and distance learning, this text should give the reader an insight and the confidence to cost their own open and distance learning projects."
374,These walls speak volumes : a history of mechanics' institutes in Victoria,"The history of approximately 1000 institutes including building status, social, adult education, library history, heritage listings, plus thematic essays about the Mechanics Institute movement, the role of women, architecture, schools of art, schools of design and schools of mines. This is the most comprehensive study of mechanics' institutes in Victoria."
374,Developing Programs in Adult Education: A Conceptual Programming Model (2nd Edition),"This book represents the distillation of the author's knowledge & experience gained over twenty years of research, teaching, & the practical application of his ""conceptual programming model"" for adult education."
374,Yes we can!: A community college guide for developing America's underprepared,"Champion the mission of developmental education and support the effort to advocate for the underprepared with the unflinching Robert McCabe, author of No One to Waste. This is your opportunity to capitalize on today's high level of interest in developmental education among public decision makers and community college leaders with the guidance of McCabe's Yes We Can! Enlightenment and program enrichment comes from in-depth discussions of learning and curricula, technology, placement and assessment, and English as a second language, as well as close-ups of effective community college programs and practices.League for Innovation in the Community College and AACC"
375,We Are SO Crashing Your Bar Mitzvah!,"Eighth-grader Stacy Friedman will do anything to be accepted into the cool clique, even crashing the biggest Bar Mitzvah of the year."
375,Classical Composition: Fable Stage Teacher Guide,None
375,The Traveler's Tricks,"On a three-day stagecoach ride to the big city of Albany, during the War of 1812, eleven-year-old Caroline is fascinated by the other travelers, including a charming magician and a beautiful young woman with a sad past, but when Caroline's important package for her father disappears, she must unmask a thief."
375,A Bundle of Trouble,"After Rebecca meets a new family in her New York City apartment building and helps watch their fussy baby while they are moving in, she becomes convinced that they have been victimized by the kidnappers that have been operating in their neighborhood."
375,Dachshund Disaster (Pet Trouble),"Contest winner! PET TROUBLE readers voted online to choose the dog for this book, and the overwhelming winner was the adorable dachshund! Readers voted online to choose the next PET TROUBLE dog -- and the dachshund was the runaway winner! But he's still a little bit of trouble ... Charlie can't wait to have a dog of his own, and King is just what he wished for: playful and very loyal. So loyal, in fact, that he doesn't like anyone else -- Charlie's brothers, the family's other pets, other people ... Can Charlie find a way to make King part of the group? Or is this dachshund an un-trainable tyrant? TUI T. SUTHERLAND is the author of the New York Times and USA Today bestselling Wings of Fire series, the Menagerie trilogy, and the Pet Trouble series, as well as a contributing author to the bestselling Spirit Animals and Seekers series (as part of the Erin Hunter team). In 2009, she was a two-day champion on Jeopardy! She lives in Massachusetts with her wonderful husband, two awesome sons, and two very patient dogs. To learn more about Tui's books, visit her online at tuibooks.com."
375,Jingle Bells,"In 1915 Wisconsin, a farm horse named Jingle Bells worries that his family will replace him when the older son brings home a brand new Model-T Ford car. Includes facts about Clydesdale horses."
375,Mapping the Big Picture: Integrating Curriculum & Assessment K-12,"Describes the steps that need to be taken in order to create a curriculum map for schools; includes sample maps, essential questions, and other related topics."
375,Elvis the Turnip... and Me,"Late one night when ten-year-old Zack hears strains of ""Heartbreak Hotel"" coming from the refrigerator, he discovers the possibility that Elvis lives on as a turnip."
375,The Lost Tools of Writing (Student Workbook Level 1),None
375,"The Diary of Melanie Martin: or How I Survived Matt the Brat, Michelangelo, and the Leaning Tower of Pizza (Melanie Martin Novels)","Fourth-grader Melanie Martin writes in her diary, describing her family's trip to Italy and all that she learned."
375,Linguistic Development Through Poetry Memorization SET -- Workbook and CDs (A Mastery Learning Approach),"Program is designed to assist children in memorizing poems quickly, with correct pronunciation, clear articulation, and artistic locution."
375,Greetings From Planet Earth,"In 1977, as twelve-year-old Theo struggles with a science class project on space exploration, questions emerge about why his father never returned from Vietnam and why Theo's mother has been keeping secrets for many years."
375,The Accidental Genius of Weasel High,"Comic and Graphic Books. Humor (Fiction.) Young Adult Fiction. HTML: A book for the Wimpy Kid who has grown into a Wimpy Teen Larkin Pace desperately wants a new camcorder. How else is he going to become the next great filmmaker? But his dad won�t give him any money, his sister is determined to make his life miserable, and his nemesis Dalton Cooke is trying to steal his girlfriend. Now this height-challenged aspiring director must chronicle his wacky life for a freshman English assignment."
375,All Things Fun and Fascinating,None
375,The Educational Imagination: On the Design and Evaluation of School Programs,"This paperback reprint of the 1994 edition is a highly regarded curriculum development book by one of the most prominent figures in the field. It is designed to help readers understand the major approaches to curriculum planning and the formation of educational goals. In this edition, Eisner provides a conceptual framework that shows learners the different ways in which the aims of education can be regarded...and, describes their implications for curriculum planning and teaching practices. Coverage is grounded in the belief that the appropriateness of any given educational practice is dependent upon the characteristics and context of the school program, and the values of the community that program serves. Chapter titles include: Schooling in America: Where Are We Headed; Some Concepts, Distinctions, and Definitions; Curriculum Ideologies; The Three Curricula That All Schools Teach; Educational Aims, Objectives, and Other Aspirations; Dimensions of Curriculum Planning; On the Art of Teaching; The Functions and Forms of Evaluation; Reshaping Assessment in Education; Some Examples of Educational Criticism; and A Criticism of an Educational Criticism. For teachers and anyone else involved in planning educational curriculums."
375,Concept-Based Curriculum and Instruction for the Thinking Classroom,"The new edition will feature: ? All new examples across disciplines ? Introduce the Structure of Process and discuss how it connects with the Structure of Knowledge, introduced in the first edition ? Updated research throughout ? Two all new chapters: Ch. 5 on Concept-Based Inquiry and Ch. 6 on Developing the Concept-Based Teacher ? New example units."
375,Little Critter&#039;s This Is My House (A Golden Easy Reader),"Little Critter introduces us to his house and family as the illustrations depict misbehavior, fun, and lots of love."
375,Belle's Story Collection (Disney Beauty and the Beast) (Step into Reading),"Collects five stories featuring Belle, including ""A Cake To Bake,"" in which Belle makes a sweet surprise to brighten the beast's spirits."
375,"Curriculum: Foundations, Principles, and Issues","A thorough exploration of the historical, philosophical, psychological and social context for the field of curriculum, this book addresses the curriculum process and issues that influence it. Fully updated, the text engages the reader in its discussion of both technical and non-technical models of curriculum development."
375,Smarty-Pants Sheltie,"""Jeopardy is a great dog. Noah's family just moved, and Noah is nervous about starting a new school with new people. At least he can distract himself with the family's Shetland sheepdog, Jeopardy. Noah's mom suggests a dog agility class, which seems like an OK idea--at first. There's just one thing...Jeopardy is so embarrassing! When Noah takes her to class, she barks, runs away, and doesn't listen to him at all. Noah wants to make friends, not get laughed at chasing around this crazy dog! How will he ever fit in with this shouty Sheltie?""--P. [4] of cover."
375,The Understanding by Design Handbook,"A companion book to the ""Understanding by Design"" text, which provides a six-step guide to the theory of understanding, featuring a unit planning template, worksheets, exercises, design tools, design standards and tests, an a peer review process."
375,"Famous Men of Rome, Teacher Guide","30 biographies starting with Romulus, ending with Constantine, and including the Tarquins, Horatius, Cincinnatus, Regulus, Cato, Marius, Cicero, and Titus. The book concludes with a short section on the end of the Western Empire."
375,The Curriculum Studies Reader,"""In this sixth edition of David J. Flinders and Stephen J. Thornton's ground-breaking anthology, the editors assemble the best in past and present curriculum studies scholarship. From John Dewey's nineteenth-century creed to Nel Noddings' provocative call to revive the spirit of the liberal arts, this thoughtful combination of well-recognized and pivotal work provides a complete survey of the discipline, coupled with concrete examples of innovative curriculum and an examination of current topics. New to this edition is a dynamic set of contemporary and historical contributions tackling issues such as high-stakes testing, multicultural literacy, white supremacy in the curriculum, and climate change. Carefully balanced to engage with the history of curriculum studies while simultaneously looking ahead to its future, The Curriculum Studies Reader continues to be the most authoritative collection in the field""--"
375,Barbie Mariposa & the Fairy Princess: Fairy Dreams,"When the kingdom of the crystal fairies is faced with a terrible threat, Mariposa, the ambassdor to Shimmervale, must rely on the shy Princess Catania to save the kingdom."
375,Oceans Thematic Unit (Teacher Created Resources),"A whole language, thematic unit about the seas for intermediate students, based on two literature selections: The Crab that Played with the Sea and The Cay."
375,Early American History: A Literature Approach for Primary Grades 3rd Edition,None
375,Curriculum Leadership: Strategies for Development and Implementation,"Curriculum Leadership: Strategies for Development and Implementation, Third Edition is a one-of-a-kind resource written for educational leaders, teachers, and administrators. Responding to the need for globally connected classrooms and innovative leadership, this unique text provides a rich and inclusive foundation of curriculum. The authors draw upon a wide range of research and experience to provide readers with creative, up-to-date curriculum strategies and ideas. In sharing innovative programs, learning experiences, and new approaches, they build a solid connection for curriculum development from theory to practice, helping future leaders in education meet the global challenges of our time."
375,The Core Six: Essential Strategies for Achieving Excellence with the Common Core,"Education. Nonfiction. Odds are, your state has adopted the Common Core State Standards. You know how the standards emerged, what they cover, and how they are organized. But how do you translate the new standards into practice? Enter the Core Six: six research-based, classroom-proven strategies that will help you and your students respond to the demands of the Common Core. Thanks to more than 40 years of research and hands-on classroom testing, the authors know the best strategies to increase student engagement and achievement and prepare students for college and career. Best of all, these strategies can be used across all grade levels and subject areas. The Core Six include 1. Reading for Meaning. 2. Compare & Contrast. 3. Inductive Learning. 4. Circle of Knowledge. 5. Write to Learn. 6. Vocabulary's CODE. For each strategy, this practical book provides * Reasons for using the strategy to address the goals of the Common Core. * The research behind the strategy. * A checklist for implementing the strategy in the classroom. * Multiple sample lessons that illustrate the strategy in action. * Planning considerations to ensure your effective use of the strategy. Any strategy can fall flat in the classroom. By offering tips on how to capture students' interest, deepen students' understanding of each strategy, use discussion and questioning techniques to extend student thinking, and ask students to synthesize and transfer their learning, The Core Six will ensure that your instruction is inspired rather than tired."
375,Curriculum Development: A Guide to Practice,"A ""standard"" in curriculum books, Wiles/Bondi Curriculum Development continues the historic strength of the book-history, philosophy, and foundations of curriculum development-and addresses new trends in curriculum development resulting from standards and emerging technologies. This respected author team examines how technology and standards-based education are impacting the future directions of education and discusses how to preserve historic school values while responding to current educational trends. This edition features a new applications chapter complete with time-tested activities and problems designed to engage readers & and prepare them for the curriculum issues of the 21st century."
375,Interdisciplinary Curriculum: Design and Implementation,"Offers suggestions for choosing proper criteria for successful curriculum integration, how to deal with individual and group attitudes, and establishing validity."
375,Creating Wicked Students: Designing Courses for a Complex World,"In Creating Wicked Students, Paul Hanstedt argues that courses can and should be designed to present students with what are known as ""wicked problems"" because the skills dealing with such knotty problems are what will best prepare them for life after college. As the author puts it, ""this book begins with the assumption that what we all want for our students is that they be capable of changing the world...When a student leaves college, we want them to enter the world not as drones participating mindlessly in activities to which they've been appointed, but as thinking, deliberative beings who add something to society."" There's a lot of talk in education these days about ""wicked problems"" - problems that defy traditional expectations or knowledge, problems that evolve over time: Zika, ISIS, political discourse in the era of social media. To prepare students for such wicked problems, they need to have wicked competencies, the ability to respond easily and on the fly to complex challenges. Unfortunately, a traditional education that focuses on content and skills often fails to achieve this sense of wickedness. Students memorize for the test, prepare for the paper, practice the various algorithms over and over again - but when the parameters or dynamics of the test or the paper or the equation change, students are often at a loss for how to adjust. This is a course design book centered on the idea that the goal in the college classroom - in all classrooms, all the time - is to develop students who are not just loaded with content, but capable of using that content in thoughtful deliberate ways to make the world a better place. Achieving this goal requires a top-to-bottom reconsideration of courses, including student learning goals, text selection and course structure, day-to-day pedagogies, and assignment and project design. Creating Wicked Students takes readers through each step of the process, providing multiple examples at each stage, while always encouraging instructors to consider concepts and exercises in light of their own courses and students. -- From amazon.com"
375,The Lightning Catcher,"When eleven-year-old Angus McFangus learns that he is a storm prophet, someone who can predict and control catastrophic weather, he must stop the villainous Scabious Dankhart from unleashing an unending storm and achieving world domination."
375,Miss Popularity and the Best Friend Disaster,"Cassie Knight's best friends from Texas are coming to visit her for her birthday, but when they arrive, they don't like her new best friend, Etoile, and Etoile doesn't like them."
